window,total_trades,long_trades,short_trades,avg_leveraged_return,total_return_pct,win_rate,final_capital,avg_position_size
0,15,11,4,1.8311111651273206,13.170545990073734,73.33333333333333,11317.054599007373,58.239407
1,16,13,3,1.8457332842535084,13.629171343446306,75.0,11362.91713434463,55.3799
2,10,9,1,1.880792449652139,7.474514777514305,100.0,10747.45147775143,50.050087
3,11,11,0,1.9735875936708867,8.779699625264511,100.0,10877.969962526451,48.933144
4,14,12,2,2.6576143332280706,16.633853434400443,100.0,11663.385343440044,52.303963
5,35,32,3,1.529429602495247,21.642440040177753,62.857142857142854,12164.244004017775,53.223473
6,38,35,3,1.2901766482543526,18.45693311998359,55.26315789473685,11845.693311998359,51.453938
7,36,33,3,1.2595695947784713,16.78235642826001,52.77777777777778,11678.235642826001,51.286125
8,51,48,3,0.8508903381214359,11.789345466990744,35.294117647058826,11178.934546699074,50.207413
9,64,59,5,0.48419185785086394,3.239493025175762,35.9375,10323.949302517576,51.292133
10,55,46,9,0.3981053404187312,0.08613279882649295,36.36363636363637,10008.61327988265,51.81662
11,75,64,11,0.4817624603926173,3.4700660695679475,38.666666666666664,10347.006606956795,52.051765
12,101,88,13,0.4425768733880043,2.4900688558992625,32.67326732673268,10249.006885589926,51.373917
13,88,74,14,0.5643581451744645,8.632607623480126,40.909090909090914,10863.260762348013,52.041454
14,72,62,10,0.6458235250213888,9.577363269045854,38.88888888888889,10957.736326904585,50.758827
15,70,63,7,0.7138947339986075,13.52504934460525,40.0,11352.504934460525,50.288807
16,65,54,11,0.7726298467349615,16.05835099043137,46.15384615384615,11605.835099043137,51.431156
17,51,41,10,0.9047683235003295,16.69368997969301,54.90196078431373,11669.3689979693,51.96241
18,58,47,11,0.8962227270911804,18.380403870748125,51.724137931034484,11838.040387074812,51.575123
19,77,62,15,0.8369610489884404,22.553795784338,49.35064935064935,12255.3795784338,52.562244
20,73,60,13,0.730143602622973,15.571298865078278,46.57534246575342,11557.129886507828,51.837814
21,53,46,7,0.7529447405954638,11.42222157277327,41.509433962264154,11142.222157277327,51.48471
22,43,37,6,0.8068134303838006,9.71892434782365,48.837209302325576,10971.892434782365,51.892124
23,40,36,4,0.774313595761851,8.072822080061522,52.5,10807.282208006152,51.58993
24,22,22,0,0.7292007464583172,3.738847215182268,59.09090909090909,10373.884721518227,47.762413
25,25,23,2,1.0272515568360678,8.436771529569578,68.0,10843.677152956958,49.21512
26,38,33,5,0.6345530548972435,7.8175535211214635,57.89473684210527,10781.755352112146,49.180508
27,42,34,8,0.6672847107448111,11.698411212669816,64.28571428571429,11169.841121266982,50.955677
28,40,32,8,0.658864465555928,11.03173381021088,65.0,11103.173381021088,51.235855
29,36,28,8,0.6558670942637023,10.173598877409386,63.888888888888886,11017.359887740939,51.662
30,36,29,7,0.6209624238311318,9.342894694528022,63.888888888888886,10934.289469452802,50.576942
31,29,22,7,1.0209820946074188,11.041373622609681,72.41379310344827,11104.137362260968,52.202267
32,26,22,4,0.9600697679353614,7.084796944318896,57.692307692307686,10708.47969443189,50.09867
33,23,19,4,1.012272084137122,6.805078587026,52.17391304347826,10680.5078587026,50.130886
34,23,19,4,0.9564452694892108,6.335296713325733,52.17391304347826,10633.529671332573,50.153214
35,19,16,3,1.0310195350411742,4.967123026928165,52.63157894736842,10496.712302692817,50.69257
36,32,31,1,0.5059637317647032,0.854458945868646,28.125,10085.445894586865,50.85281
37,37,36,1,0.4974497120653801,1.014443346025855,29.72972972972973,10101.444334602586,49.91655
38,41,40,1,0.40599247359344465,-0.6662061036051091,26.82926829268293,9933.37938963949,48.10121
39,61,58,3,0.4628101433995251,1.9042950690797806,24.59016393442623,10190.429506907978,50.97487
40,64,60,4,0.5587353538227633,6.985650066506077,28.125,10698.565006650608,50.98362
41,50,44,6,0.7185910393307081,10.463074078382816,36.0,11046.307407838282,50.87508
42,40,34,6,0.7725700343904762,9.84299031116796,37.5,10984.299031116796,51.775696
43,36,30,6,0.6003219541063276,5.68992566425497,36.11111111111111,10568.992566425497,53.2474
44,30,25,5,0.6311798867168453,4.421710936209202,56.666666666666664,10442.17109362092,48.42483
45,27,22,5,0.527760656126841,1.5886270953308121,55.55555555555556,10158.862709533081,47.46568
46,34,29,5,0.7893519792449624,7.5910744719965075,64.70588235294117,10759.10744719965,48.938038
47,46,40,6,0.7464039548270179,10.408326779056697,58.69565217391305,11040.83267790567,49.09186
48,62,56,6,0.5838172868903634,6.974529319964732,41.935483870967744,10697.452931996473,52.74585
49,50,44,6,0.6318332148782719,7.792908753954706,42.0,10779.29087539547,54.646446
50,49,43,6,0.6056548680096462,7.3396270553926115,40.816326530612244,10733.962705539261,54.81095
51,47,43,4,0.5709119871796571,6.667180967474687,42.5531914893617,10666.718096747469,53.044277
52,37,34,3,0.8358153637173977,9.447437059495533,48.64864864864865,10944.743705949553,54.469456
53,24,21,3,1.8875027660129655,21.57554011550581,91.66666666666666,12157.554011550581,48.330627
54,31,25,6,1.8111928330900795,27.244289817320606,93.54838709677419,12724.42898173206,48.777782
55,31,25,6,1.7800431444479878,28.014455078693047,93.54838709677419,12801.445507869304,50.222675
56,22,16,6,2.0952337438084614,22.791159401198673,95.45454545454545,12279.115940119867,50.605614
57,21,14,7,2.2682761044221746,27.852194297271488,95.23809523809523,12785.219429727149,54.09427
58,22,16,6,1.5229315665023797,17.394042446173643,72.72727272727273,11739.404244617364,52.664272
59,16,13,3,2.42231114787229,18.64512683917683,68.75,11864.512683917683,52.267326
60,14,13,1,1.9208738791215447,10.435358874894938,57.14285714285714,11043.535887489494,48.998085
61,21,20,1,1.9184434900146683,15.326888612696058,52.38095238095239,11532.688861269606,47.982536
62,19,18,1,1.4679856041060027,7.8141776824768385,47.368421052631575,10781.417768247684,47.209965
63,15,14,1,1.4147927081654241,6.619166603055328,60.0,10661.916660305533,46.80091
64,14,13,1,1.5010635830002357,6.630314314607258,57.14285714285714,10663.031431460726,46.240692
65,13,12,1,2.330241605163557,11.721300086380507,69.23076923076923,11172.13000863805,44.911495
66,8,7,1,2.5551894702467597,8.695933241796846,87.5,10869.593324179685,46.659184
